menu_id,restaurant_id,dish_name,cuisine,is_vegetarian,is_vegan
11987,893,Niu Rou Mian (Beef Noodle Soup),Chinese,False,False
11988,893,Tang Yuan (Glutinous Rice Balls),Chinese,True,True
11989,893,Chongqing Hot Pot,Chinese,True,True
11990,893,Lobster with Ginger and Scallions,Chinese,True,True
11991,893,American Chopsuey,Chinese,True,True
11992,894,Gyoza,Japanese,True,True
11993,894,Shio Ramen,Japanese,True,True
11994,894,Karaage,Japanese,True,True
11995,894,Nori Seaweed,Japanese,True,True
11996,894,Kohi Jelly,Japanese,True,True
11997,894,Sushi Rolls,Japanese,True,True
11998,894,Teriyaki Chicken,Japanese,False,False
11999,894,Strawberry Daifuku,Japanese,True,True
12000,894,Tendon,Japanese,True,True
12001,894,Takoyaki,Japanese,True,True
12002,894,Purin,Japanese,True,True
12003,894,Inari Sushi,Japanese,True,True
12004,894,Okayu,Japanese,True,True
12005,894,Oshiruko,Japanese,True,True
12006,895,Tsukemen,Japanese,True,True
12007,895,Matcha Ice Cream,Japanese,True,False
12008,895,Gyoza,Japanese,True,True
12009,895,Shabu-shabu,Japanese,True,True
12010,895,Yakisoba Pan,Japanese,True,True
12011,895,Sushi Rolls,Japanese,True,True
12012,895,California Roll,Japanese,True,True
12013,895,Umeboshi,Japanese,True,True
12014,895,Tempura Udon,Japanese,True,True
12015,895,Melon Pan Ice Cream,Japanese,True,False
12016,895,Sakura Mochi,Japanese,True,True
12017,895,Okayu,Japanese,True,True
12018,895,Pork Cutlet Curry,Japanese,False,False
12019,896,Anmitsu,Japanese,True,True
12020,896,Gyoza,Japanese,True,True
12021,896,Spicy Tuna Roll,Japanese,True,True
12022,896,Sushi Rolls,Japanese,True,True
12023,896,Nameko Mushrooms,Japanese,True,True
12024,896,Strawberry Daifuku,Japanese,True,True
12025,896,Hambagu,Japanese,True,True
12026,896,Hi-Chew,Japanese,True,True
12027,896,Miso Ramen,Japanese,True,True
12028,896,Monjayaki,Japanese,True,True
12029,896,Tanuki Udon,Japanese,True,True
12030,896,Tonkatsu,Japanese,True,True
12031,896,Tonkotsu Ramen,Japanese,False,False
12032,896,Seafood Curry,Japanese,True,True
12033,896,Bonito Flakes,Japanese,True,True
12034,897,Schezwan Chicken,Indian,False,False
12035,897,Gajar Ka Halwa,Indian,True,True
12036,897,Boondi Raita,Indian,True,True
12037,897,Baby Corn Manchurian,Indian,True,True
12038,897,Kadhi Pakoda,Indian,True,True
12039,897,Aamras Poori,Indian,True,True
12040,897,Green Peas Curry,Indian,True,True
12041,897,Pav Bhaji,Indian,True,True
12042,897,Chicken Tikka Masala,Indian,False,False
12043,897,Sandesh,Indian,True,True
12044,898,Mantou (Steamed Buns),Chinese,True,True
12045,898,Beijing Roast Duck,Chinese,True,True
12046,898,Cashew Chicken,Chinese,False,False
12047,898,Fermented Bean Curd,Chinese,True,True
12048,898,Knife Shaved Noodles,Chinese,True,True
12049,898,Chilli Paneer,Chinese,True,False
12050,898,Schezwan Fried Rice,Chinese,True,True
12051,898,Garlic Eggplant,Chinese,True,True
12052,898,American Chopsuey,Chinese,True,True
12053,899,Hiyashi Tanuki,Japanese,True,True
12054,899,Matcha Ice Cream,Japanese,True,False
12055,899,Gyoza,Japanese,True,True
12056,899,Udon Noodles,Japanese,True,True
12057,899,Castella,Japanese,True,True
12058,899,Sushi Rolls,Japanese,True,True
12059,899,Niku Udon,Japanese,True,True
12060,899,Edamame,Japanese,True,True
12061,899,Japanese Cheesecake,Japanese,True,False
12062,899,Anko (Sweet Red Bean Paste),Japanese,True,True
12063,899,Tonkotsu Ramen,Japanese,False,False
12064,899,Okonomiyaki,Japanese,True,True
12065,899,Enoki Mushrooms,Japanese,True,True
12066,899,Yakizakana,Japanese,True,True
12067,900,Mango Pudding,Chinese,True,True
12068,900,Walnut Shrimp,Chinese,True,True
12069,900,Gobi Manchurian,Chinese,True,True
12070,900,Xiao Long Bao (Soup Dumplings),Chinese,True,True
12071,900,Dumplings (Jiaozi),Chinese,True,True
12072,900,Moo Shu Pork,Chinese,False,False
12073,900,Gong Bao Ji Ding (Kung Pao Chicken),Chinese,False,False
12074,900,Kung Pao Shrimp,Chinese,True,True
12075,900,Chilli Mushroom,Chinese,True,True
12076,900,You Tiao (Fried Doughsticks),Chinese,True,True
12077,900,Sichuan Peppercorn Chicken,Chinese,False,False
12078,901,Chingri Malai Curry,Indian,True,True
12079,901,Idli,Indian,True,True
12080,901,Fish Curry,Indian,False,False
12081,901,Boondi Raita,Indian,True,True
12082,901,Bhelpuri,Indian,True,True
12083,901,Baby Corn Manchurian,Indian,True,True
12084,901,Green Peas Curry,Indian,True,True
12085,901,Sarson da Saag & Makki di Roti,Indian,True,True
12086,901,Poha,Indian,True,True
12087,901,Shrikhand,Indian,True,True
12088,901,Pakora,Indian,True,True
12089,902,Xiang La Xia (Spicy Shrimp),Chinese,True,True
12090,902,Schezwan Fried Rice,Chinese,True,True
12091,902,General Tso's Chicken,Chinese,False,False
12092,902,Mooncakes,Chinese,True,True
12093,902,Red Bean Soup,Chinese,True,True
12094,902,Stinky Tofu,Chinese,True,True
12095,902,Qing Jiao Rou Si (Green Pepper Shreds with Pork),Chinese,False,False
12096,902,Sticky Rice (Nian Gao),Chinese,True,True
12097,902,Niu Rou Mian (Beef Noodle Soup),Chinese,False,False
12098,902,Wuxi Spareribs,Chinese,True,True
12099,902,Spicy Tofu,Chinese,True,True
12100,902,Sweet and Sour Fish,Chinese,False,False
12101,902,Chilli Mushroom,Chinese,True,True
12102,902,Dandan Noodles (Sichuan Style),Chinese,True,True
12103,902,American Chopsuey,Chinese,True,True
12104,902,Oysters with Black Bean Sauce,Chinese,True,True
12105,903,Almond Tofu,Chinese,True,True
12106,903,American Chopsuey,Chinese,True,True
12107,903,Deep-Fried Dough Sticks (Youtiao),Chinese,True,True
12108,903,Ma Po Dou Fu (Mapo Tofu),Chinese,True,True
12109,903,Chilli Paneer,Chinese,True,False
12110,903,Walnut Shrimp,Chinese,True,True
12111,903,Mapo Tofu,Chinese,True,True
12112,903,Chicken with Black Bean Sauce,Chinese,False,False
12113,903,Kung Pao Shrimp,Chinese,True,True
12114,903,Char Siu Bao (BBQ Pork Buns),Chinese,False,False
12115,903,Pai Gu Nian Gao (Sticky Rice with Spareribs),Chinese,True,True
12116,904,Raita,Indian,True,True
12117,904,Jalebi,Indian,True,True
12118,904,Boondi Raita,Indian,True,True
12119,904,Balushahi,Indian,True,True
12120,904,Aamras Poori,Indian,True,True
12121,904,Pav Bhaji,Indian,True,True
12122,904,Palak Paneer,Indian,True,False
12123,904,Zarda Pulao,Indian,True,True
12124,904,Sambar,Indian,True,True
12125,904,Mutton Biryani,Indian,True,True
12126,904,Tandoori Fish,Indian,False,False
12127,904,Poha,Indian,True,True
12128,904,Gajar Ka Halwa,Indian,True,True
12129,904,Pakora,Indian,True,True
12130,904,Samosa,Indian,True,True
12131,905,Butter Chicken,Indian,False,False
12132,905,Hyderabadi Biryani,Indian,True,True
12133,905,Biryani,Indian,True,True
12134,905,Misi Roti,Indian,True,True
12135,905,Mushroom Masala,Indian,True,True
12136,905,Sarson da Saag & Makki di Roti,Indian,True,True
12137,905,Fish Molee,Indian,False,False
12138,905,Neer Dosa,Indian,True,True
12139,905,Boondi Raita,Indian,True,True
12140,905,Pav Bhaji,Indian,True,True
12141,905,Poha,Indian,True,True
12142,905,Chana Masala,Indian,True,True
12143,905,Parotta,Indian,True,True
12144,905,Chicken Vindaloo,Indian,False,False
12145,905,Pista Kulfi,Indian,True,True
12146,905,Jackfruit Curry,Indian,True,True
12147,905,Dal Fry,Indian,True,True
12148,905,Pakora,Indian,True,True
12149,905,Chicken 65,Indian,False,False
12150,906,Matcha Ice Cream,Japanese,True,False
12151,906,Gyoza,Japanese,True,True
12152,906,Udon Noodles,Japanese,True,True
12153,906,Spicy Tuna Roll,Japanese,True,True
12154,906,Yakitori,Japanese,True,True
12155,906,Sushi Rolls,Japanese,True,True
12156,906,Kake Udon,Japanese,True,True
12157,906,Rice Vinegar,Japanese,True,True
12158,906,Matsutake Gohan,Japanese,True,True
12159,906,Dango,Japanese,True,True
12160,906,Tonkotsu Ramen,Japanese,False,False
12161,906,Shiitake Mushrooms,Japanese,True,True
12162,907,Jian Bing Guo Zi (Savory Crepe),Chinese,True,True
12163,907,Zongzi (Sticky Rice Dumplings),Chinese,True,True
12164,907,Garlic Eggplant,Chinese,True,True
12165,907,Chilli Paneer,Chinese,True,False
12166,907,Schezwan Fried Rice,Chinese,True,True
12167,907,Guilin Rice Noodles,Chinese,True,True
12168,907,Wonton Soup,Chinese,True,True
12169,907,Mapo Tofu,Chinese,True,True
12170,907,West Lake Vinegar Fish,Chinese,False,False
12171,907,Cantonese Roast Goose,Chinese,True,True
12172,907,Chow Mein,Chinese,True,True
12173,907,Cucumber Salad,Chinese,True,True
12174,907,Gan Bian Si Ji Dou (Dry-Fried Green Beans),Chinese,True,True
12175,907,Seaweed Salad,Chinese,True,True
12176,907,Lobster with Ginger and Scallions,Chinese,True,True
12177,907,Dandan Noodles (Sichuan Style),Chinese,True,True
12178,907,Chilli Mushroom,Chinese,True,True
12179,907,You Tiao (Fried Doughsticks),Chinese,True,True
12180,908,Bombil Fry,Indian,True,True
12181,908,Schezwan Chicken,Indian,False,False
12182,908,Tomato Soup,Indian,True,True
12183,908,Tandoori Roti,Indian,True,True
12184,908,Boondi Raita,Indian,True,True
12185,908,Kerala Fish Curry,Indian,False,False
12186,908,Bhindi Masala,Indian,True,True
12187,908,Banana Chips,Indian,True,True
12188,908,Pav Bhaji,Indian,True,True
12189,908,Sabudana Khichdi,Indian,True,True
12190,908,Chicken Chettinad,Indian,False,False
12191,908,Papad,Indian,True,True
12192,908,Chicken Lollipop,Indian,False,False
12193,908,Bhatura,Indian,True,True
12194,908,Chicken 65,Indian,False,False
12195,908,Lassi,Indian,True,True
12196,909,Dal Tadka,Indian,True,True
12197,909,Besan Ladoo,Indian,True,True
12198,909,Boondi Raita,Indian,True,True
12199,909,Gulab Jamun,Indian,True,True
12200,909,Dal Baati Churma,Indian,True,True
12201,909,Aamras Poori,Indian,True,True
12202,909,Pav Bhaji,Indian,True,True
12203,909,Suji Halwa,Indian,True,True
12204,909,Sambar,Indian,True,True
12205,909,Sambar Rice,Indian,True,True
12206,909,Dahi Puri,Indian,True,True
12207,909,Chicken 65,Indian,False,False
12208,910,Spinach Dal,Indian,True,True
12209,910,Tomato Soup,Indian,True,True
12210,910,Boondi Raita,Indian,True,True
12211,910,Rava Idli,Indian,True,True
12212,910,Bhindi Masala,Indian,True,True
12213,910,Litti Chokha,Indian,True,True
12214,910,Aamras Poori,Indian,True,True
12215,910,Banana Chips,Indian,True,True
12216,910,Prawn Curry,Indian,True,True
12217,910,Pav Bhaji,Indian,True,True
12218,910,Sarson da Saag & Makki di Roti,Indian,True,True
12219,910,Papad,Indian,True,True
12220,910,Chicken Lollipop,Indian,False,False
12221,910,Puri,Indian,True,True
12222,910,Poha,Indian,True,True
12223,910,Vada Pav,Indian,True,True
12224,910,Dahi Vada,Indian,True,True
12225,910,Chicken 65,Indian,False,False
12226,911,Besan Ladoo,Indian,True,True
12227,911,Dum Aloo,Indian,True,True
12228,911,Boondi Raita,Indian,True,True
12229,911,Bhelpuri,Indian,True,True
12230,911,Balushahi,Indian,True,True
12231,911,Dal Baati Churma,Indian,True,True
12232,911,Kadhi Pakoda,Indian,True,True
12233,911,Aamras Poori,Indian,True,True
12234,911,Appam,Indian,True,True
12235,911,Badam Milk,Indian,True,True
12236,911,Pav Bhaji,Indian,True,True
12237,911,Beetroot Pachadi,Indian,True,True
12238,911,Moong Dal Cheela,Indian,True,True
12239,911,Sarson da Saag & Makki di Roti,Indian,True,True
12240,911,Sabudana Khichdi,Indian,True,True
12241,911,Rasmalai,Indian,True,True
12242,911,Dosa,Indian,True,True
12243,912,Shiratama Dango,Japanese,True,True
12244,912,Matcha Ice Cream,Japanese,True,False
12245,912,Udon Noodles,Japanese,True,True
12246,912,Sushi Rolls,Japanese,True,True
12247,912,Sashimi,Japanese,True,True
12248,912,Champon,Japanese,True,True
12249,912,Hakata Ramen,Japanese,True,True
12250,912,Tonkotsu Ramen,Japanese,False,False
12251,912,Green Curry,Japanese,True,True
12252,912,Takenoko Gohan,Japanese,True,True
12253,913,Boondi Raita,Indian,True,True
12254,913,Dal Baati Churma,Indian,True,True
12255,913,Aamras Poori,Indian,True,True
12256,913,Malai Kulfi,Indian,True,True
12257,913,Pav Bhaji,Indian,True,True
12258,913,Zarda Pulao,Indian,True,True
12259,913,Sarson da Saag & Makki di Roti,Indian,True,True
12260,913,Chole Bhature,Indian,True,True
12261,913,Pakora,Indian,True,True
12262,913,Lassi,Indian,True,True
12263,914,Chicken Sukka,Indian,False,False
12264,914,Boondi Raita,Indian,True,True
12265,914,Fish Tikka,Indian,False,False
12266,914,Kala Chana Curry,Indian,True,True
12267,914,Baby Corn Manchurian,Indian,True,True
12268,914,Prawn Curry,Indian,True,True
12269,914,Pav Bhaji,Indian,True,True
12270,914,Zarda Pulao,Indian,True,True
12271,914,Irani Chai,Indian,True,True
12272,914,Shrikhand,Indian,True,True
12273,914,Pakora,Indian,True,True
12274,915,Matcha Ice Cream,Japanese,True,False
12275,915,Gyoza,Japanese,True,True
12276,915,Shio Ramen,Japanese,True,True
12277,915,Negiyaki,Japanese,True,True
12278,915,Sushi Rolls,Japanese,True,True
12279,915,Nameko Mushrooms,Japanese,True,True
12280,915,Sake,Japanese,True,True
12281,915,Kare Pan,Japanese,True,True
12282,915,Japanese Cucumber,Japanese,True,True
12283,915,Eggplant,Japanese,True,True
12284,915,Tonkotsu Ramen,Japanese,False,False
12285,915,Takenoko Gohan,Japanese,True,True
12286,915,Pork Cutlet Curry,Japanese,False,False
12287,916,Chicken Sukka,Indian,False,False
12288,916,Boondi Raita,Indian,True,True
12289,916,Litti Chokha,Indian,True,True
12290,916,Aamras Poori,Indian,True,True
12291,916,Pav Bhaji,Indian,True,True
12292,916,Sev Puri,Indian,True,True
12293,916,Chicken Chettinad,Indian,False,False
12294,916,Pani Puri,Indian,True,True
12295,916,Puri,Indian,True,True
12296,916,Pakora,Indian,True,True
12297,917,Gomoku Yakisoba,Japanese,True,True
12298,917,Matcha Ice Cream,Japanese,True,False
12299,917,Gyoza,Japanese,True,True
12300,917,Senbei,Japanese,True,True
12301,917,Kusa Mochi,Japanese,True,True
12302,917,Oyakodon,Japanese,True,True
12303,917,Kakigori,Japanese,True,True
12304,917,Coffee Jelly,Japanese,True,True
12305,917,Nikujaga,Japanese,True,True
12306,917,Gyudon,Japanese,True,True
12307,917,Isobe Mochi,Japanese,True,True
12308,917,Miso Soup,Japanese,True,True
12309,917,Japanese Cheesecake,Japanese,True,False
12310,917,Amazake,Japanese,True,True
12311,917,Tonkotsu Ramen,Japanese,False,False
12312,917,Nimono,Japanese,True,True
12313,917,Anko (Sweet Red Bean Paste),Japanese,True,True
12314,918,Besan Ladoo,Indian,True,True
12315,918,Masala Dosa,Indian,True,True
12316,918,Brinjal Curry,Indian,True,True
12317,918,Mango Lassi,Indian,True,True
12318,918,Kheer,Indian,True,True
12319,918,Gulab Jamun,Indian,True,True
12320,918,Dal Fry,Indian,True,True
12321,918,Aamras Poori,Indian,True,True
12322,918,Pav Bhaji,Indian,True,True
12323,918,Sarson da Saag & Makki di Roti,Indian,True,True
12324,918,Papad,Indian,True,True
12325,918,Sambar,Indian,True,True
12326,918,Irani Chai,Indian,True,True
12327,918,Rasmalai,Indian,True,True
12328,918,Pakora,Indian,True,True
12329,919,Matcha Ice Cream,Japanese,True,False
12330,919,Udon Noodles,Japanese,True,True
12331,919,Gyoza,Japanese,True,True
12332,919,Yakisoba Pan,Japanese,True,True
12333,919,Sudachi,Japanese,True,True
12334,919,Ikayaki,Japanese,True,True
12335,919,Tamagoyaki,Japanese,True,True
12336,919,Lotus Root,Japanese,True,True
12337,919,Miso Soup,Japanese,True,True
12338,919,Monjayaki,Japanese,True,True
12339,919,Umeboshi,Japanese,True,True
12340,919,Nikujaga,Japanese,True,True
12341,919,Taiyaki,Japanese,True,True
12342,919,Konpeito,Japanese,True,True
12343,919,Anko (Sweet Red Bean Paste),Japanese,True,True
12344,920,Chawanmushi,Japanese,True,True
12345,920,Matcha Ice Cream,Japanese,True,False
12346,920,Udon Noodles,Japanese,True,True
12347,920,Oden,Japanese,True,True
12348,920,Melon Pan,Japanese,True,True
12349,920,Nori Seaweed,Japanese,True,True
12350,920,Soba,Japanese,True,True
12351,920,Pocky,Japanese,True,True
12352,920,Edamame,Japanese,True,True
12353,920,Gyudon,Japanese,True,True
12354,920,Katsudon,Japanese,True,True
12355,920,Japanese Cucumber,Japanese,True,True
12356,920,Tonkotsu Ramen,Japanese,False,False
12357,920,Kitsune Udon,Japanese,True,True
12358,921,Lu Rou Fan (Braised Pork Rice),Chinese,False,False
12359,921,Chilli Paneer,Chinese,True,False
12360,921,Schezwan Fried Rice,Chinese,True,True
12361,921,Dan Ta (Egg Tarts),Chinese,True,True
12362,921,Cold Sesame Noodles,Chinese,True,True
12363,921,Gobi Manchurian,Chinese,True,True
12364,921,Sesame Chicken,Chinese,False,False
12365,921,Lanzhou Beef Noodle Soup,Chinese,False,False
12366,921,Oysters with Black Bean Sauce,Chinese,True,True
12367,921,Chilli Mushroom,Chinese,True,True
12368,921,American Chopsuey,Chinese,True,True
12369,922,Chilli Paneer,Chinese,True,False
12370,922,Schezwan Fried Rice,Chinese,True,True
12371,922,Dumplings (Jiaozi),Chinese,True,True
12372,922,Braised Short Ribs,Chinese,True,True
12373,922,Green Bean Soup,Chinese,True,True
12374,922,Dandan Noodles (Sichuan Style),Chinese,True,True
12375,922,American Chopsuey,Chinese,True,True
12376,922,Peking Duck,Chinese,True,True
12377,923,Chicken Chow Mein,Chinese,False,False
12378,923,Shrimp Fried Rice,Chinese,True,True
12379,923,Mango Pudding,Chinese,True,True
12380,923,Schezwan Fried Rice,Chinese,True,True
12381,923,Dongpo Pork,Chinese,False,False
12382,923,Chicken and Corn Soup,Chinese,False,False
12383,923,Pickled Vegetables,Chinese,True,True
12384,923,Chilli Mushroom,Chinese,True,True
12385,923,American Chopsuey,Chinese,True,True
12386,924,Cashew Chicken,Chinese,False,False
12387,924,Zong Zi (Sticky Rice Dumplings),Chinese,True,True
12388,924,Garlic Eggplant,Chinese,True,True
12389,924,Soy Milk,Chinese,True,True
12390,924,Guilin Rice Noodles,Chinese,True,True
12391,924,Schezwan Fried Rice,Chinese,True,True
12392,924,Steamed Chicken with Ginger and Scallions,Chinese,False,False
12393,924,Xiao Long Bao (Soup Dumplings),Chinese,True,True
12394,924,Egg Tarts,Chinese,True,True
12395,924,Sticky Rice (Nian Gao),Chinese,True,True
12396,924,Char Siu Bao (BBQ Pork Buns),Chinese,False,False
12397,924,Chilli Mushroom,Chinese,True,True
12398,925,Japanese Pear,Japanese,True,True
12399,925,Tsukemen,Japanese,True,True
12400,925,Matcha Ice Cream,Japanese,True,False
12401,925,Udon Noodles,Japanese,True,True
12402,925,Negiyaki,Japanese,True,True
12403,925,Yakitori,Japanese,True,True
12404,925,Kohi Jelly,Japanese,True,True
12405,925,Sushi Rolls,Japanese,True,True
12406,925,Tempura Udon,Japanese,True,True
12407,925,Tsukemono,Japanese,True,True
12408,925,Tonkotsu Ramen,Japanese,False,False
12409,925,Yakizakana,Japanese,True,True
12410,925,Korokke,Japanese,True,True
12411,926,Jalebi,Indian,True,True
12412,926,Boondi Raita,Indian,True,True
12413,926,Paneer Tikka,Indian,True,False
